Table/View Name,Column Name,Data Type
vw_MasterPurchaseLineItemsGroup,CostCenterId,uniqueidentifier
vw_MasterPurchaseLineItemsGroup,CostCenterName,nvarchar
vw_MasterPurchaseLineItemsGroup,Fund,nvarchar
vw_MasterPurchaseLineItemsGroup,BudgetCode,nvarchar
vw_MasterPurchaseLineItemsGroup,OrderCurrency,nvarchar
vw_MasterPurchaseLineItemsGroup,POValue,decimal
vw_MasterPurchaseLineItemsGroup,ChangedOn,datetime2
vw_MasterSapIdmSPOC,Id,uniqueidentifier
vw_MasterSapIdmSPOC,CompanyId,uniqueidentifier
vw_MasterSapIdmSPOC,CompanyCode,nvarchar
vw_MasterSapIdmSPOC,ShortName,nvarchar
vw_MasterSapIdmSPOC,CompanyName,nvarchar
vw_MasterSapIdmSPOC,PlantId,uniqueidentifier
vw_MasterSapIdmSPOC,PlantCode,nvarchar
vw_MasterSapIdmSPOC,PlantName,nvarchar
vw_MasterSapIdmSPOC,SpocName,nvarchar
vw_MasterSapIdmSPOC,SpocEmployeeNumber,nvarchar
vw_MasterSapIdmSPOC,SpocFullName,nvarchar
vw_MasterSapIdmSPOC,SpocNTID,varchar
vw_MasterSapIdmSPOC,Email,nvarchar
vw_MasterSapIdmSPOC,ValidityStart,datetime
vw_MasterSapIdmSPOC,ValidityEnd,datetime
vw_MasterSapIdmSPOC,CreatedOn,datetimeoffset
vw_MasterSapIdmSPOC,CreatedBy,nvarchar
vw_MasterSapIdmSPOC,ModifiedOn,datetimeoffset
vw_MasterSapIdmSPOC,ModifiedBy,nvarchar
vw_MasterSectionSPOC,SectionId,bigint
vw_MasterSectionSPOC,SectionName,nvarchar
vw_MasterSectionSPOC,SpocName,nvarchar
vw_MasterSectionSPOC,SpocFullName,nvarchar
vw_MasterSectionSPOC,Ntid,varchar
vw_MasterSectionSPOC,SpocNTID,varchar
vw_MasterSectionSPOC,Email,nvarchar
vw_MasterSectionSPOC,ValidityStart,datetime
vw_MasterSectionSPOC,ValidityEnd,datetime
vw_MasterSectionSPOC,ActiveStatus,varchar
vw_MasterSectionSPOC,ApproveStatus,nvarchar
vw_MasterSectionSPOC,ApprovalStatus,nvarchar
vw_MasterSectionSPOC,ApprovalEno,nvarchar
vw_MasterSectionSPOC,ApproverENo,nvarchar
vw_MasterSectionSPOC,ApprovalName,nvarchar
vw_MasterSectionSPOC,ApproverName,nvarchar
vw_MasterSectionSPOC,ApprovalNtid,varchar
vw_MasterSectionSPOC,ApproverNTID,varchar
vw_MasterSectionSPOC,ApprovedBy,nvarchar
vw_MasterSectionSPOC,ActionedBy,nvarchar
vw_MasterSectionSPOC,ApprovedDate,datetime
vw_MasterSectionSPOC,ActionedOn,datetime
vw_MasterSectionSPOC,Remark,nvarchar
vw_MasterSectionSPOC,CreatedOn,datetimeoffset
vw_MasterSectionSPOC,CreatedBy,nvarchar
vw_MasterSectionSPOC,ModifiedOn,datetimeoffset
vw_MasterSectionSPOC,ModifiedBy,nvarchar
vw_MasterSectionSPOC,Id,uniqueidentifier
vw_MasterSectionSPOC,IsActive,bit
vw_MasterSectionSPOC,CompanyId,uniqueidentifier
vw_MasterSectionSPOC,CompanyCode,nvarchar
vw_MasterSectionSPOC,CompanyShortName,nvarchar
vw_MasterSectionSPOC,CompanyFullName,nvarchar
vw_MasterSkillset,SkillsetCode,bigint
vw_MasterSkillset,SkillsetName,nvarchar
vw_MasterSkillset,ClassificationName,nvarchar
vw_MasterSkillset,ClusterCode,nvarchar
vw_MasterSkillset,ClusterName,nvarchar
vw_MasterSkillset,ActiveStatus,varchar
vw_MasterSkillset,CreatedOn,datetimeoffset
vw_MasterSkillset,CreatedBy,nvarchar
vw_MasterSkillset,ModifiedOn,datetimeoffset
vw_MasterSkillset,ModifiedBy,nvarchar
vw_MasterSkillset,EnricoCode,nvarchar
vw_MasterSkillset,Imported,varchar
vw_MasterSkillset,Id,uniqueidentifier
vw_MasterSkillset,ClusterId,uniqueidentifier
vw_MasterSkillset,ClassificationId,uniqueidentifier
vw_MasterSkillset,IsActive,bit
vw_MasterSRNInvoiceSPOC,Id,uniqueidentifier
vw_MasterSRNInvoiceSPOC,CompanyId,uniqueidentifier
vw_MasterSRNInvoiceSPOC,CompanyCode,nvarchar
vw_MasterSRNInvoiceSPOC,ShortName,nvarchar
vw_MasterSRNInvoiceSPOC,CompanyName,nvarchar
vw_MasterSRNInvoiceSPOC,SpocName,nvarchar
vw_MasterSRNInvoiceSPOC,SpocEmployeeNumber,nvarchar
vw_MasterSRNInvoiceSPOC,SpocFullName,nvarchar
vw_MasterSRNInvoiceSPOC,SpocNTID,varchar
vw_MasterSRNInvoiceSPOC,Email,nvarchar
vw_MasterSRNInvoiceSPOC,ProxySpocEmployeeNumber,nvarchar
vw_MasterSRNInvoiceSPOC,ProxySpocName,nvarchar
vw_MasterSRNInvoiceSPOC,ProxyFullName,nvarchar
vw_MasterSRNInvoiceSPOC,ProxyNTID,varchar
vw_MasterSRNInvoiceSPOC,ProxyEmail,nvarchar
vw_MasterSRNInvoiceSPOC,ValidityStart,datetime
vw_MasterSRNInvoiceSPOC,ValidityEnd,datetime
vw_MasterSRNInvoiceSPOC,CreatedOn,datetimeoffset
vw_MasterSRNInvoiceSPOC,CreatedBy,nvarchar
vw_MasterSRNInvoiceSPOC,ModifiedOn,datetimeoffset
vw_MasterSRNInvoiceSPOC,ModifiedBy,nvarchar
vw_MasterStandardCost,CompanyCode,nvarchar
vw_MasterStandardCost,BUName,nvarchar
vw_MasterStandardCost,StandardCostValue,decimal
vw_MasterStandardCost,CostDifference,bigint
vw_MasterStandardCost,ValidityStart,datetime
vw_MasterStandardCost,ValidityEnd,datetime
vw_MasterStandardCost,Currency,nvarchar
vw_MasterStandardCost,PlantCurrency,uniqueidentifier
vw_MasterStandardCost,CreatedOn,datetimeoffset
vw_MasterStandardCost,CreatedBy,nvarchar
vw_MasterStandardCost,ModifiedOn,datetimeoffset
vw_MasterStandardCost,ModifiedBy,nvarchar
vw_MasterStandardCost,CompanyId,uniqueidentifier
vw_MasterStandardCost,Id,uniqueidentifier
vw_MasterStandardCost,BuId,bigint
vw_MasterTargetSaving,CompanyCode,nvarchar
vw_MasterTargetSaving,Currency,nvarchar
vw_MasterTargetSaving,TargetSaving,decimal
vw_MasterTargetSaving,ValidityStart,datetime
vw_MasterTargetSaving,ValidityEnd,datetime
vw_MasterTargetSaving,ApprovalEno,nvarchar
vw_MasterTargetSaving,ApproverENo,nvarchar
vw_MasterTargetSaving,ApprovalName,nvarchar
vw_MasterTargetSaving,ApproverName,nvarchar
vw_MasterTargetSaving,ApprovalNtid,varchar
vw_MasterTargetSaving,ApproverNTID,varchar
vw_MasterTargetSaving,ApproveStatus,nvarchar
vw_MasterTargetSaving,ApprovalStatus,nvarchar
vw_MasterTargetSaving,Remark,nvarchar
vw_MasterTargetSaving,ApprovedBy,nvarchar
vw_MasterTargetSaving,ActionedBy,nvarchar
vw_MasterTargetSaving,ApprovedDate,datetime
vw_MasterTargetSaving,ActionedOn,datetime
vw_MasterTargetSaving,Id,uniqueidentifier
vw_MasterTargetSaving,CompanyId,uniqueidentifier
vw_MasterTargetSaving,CreatedOn,datetimeoffset
vw_MasterTargetSaving,CreatedBy,nvarchar
vw_MasterTargetSaving,ModifiedOn,datetimeoffset
vw_MasterTargetSaving,PlantCurrency,uniqueidentifier
vw_MasterTargetSaving,ModifiedBy,nvarchar
vw_MasterTransportSPOC,Id,uniqueidentifier
vw_MasterTransportSPOC,CompanyId,uniqueidentifier
vw_MasterTransportSPOC,CompanyCode,nvarchar
vw_MasterTransportSPOC,ShortName,nvarchar
vw_MasterTransportSPOC,CompanyName,nvarchar
vw_MasterTransportSPOC,PlantId,uniqueidentifier
vw_MasterTransportSPOC,PlantCode,nvarchar
vw_MasterTransportSPOC,PlantName,nvarchar
vw_MasterTransportSPOC,SpocName,nvarchar
vw_MasterTransportSPOC,SpocEmployeeNumber,nvarchar
vw_MasterTransportSPOC,SpocFullName,nvarchar
vw_MasterTransportSPOC,SpocNTID,varchar
vw_MasterTransportSPOC,Email,nvarchar
vw_MasterTransportSPOC,ValidityStart,datetime
vw_MasterTransportSPOC,ValidityEnd,datetime
vw_MasterTransportSPOC,CreatedOn,datetimeoffset
vw_MasterTransportSPOC,CreatedBy,nvarchar
vw_MasterTransportSPOC,ModifiedOn,datetimeoffset
vw_MasterTransportSPOC,ModifiedBy,nvarchar
vw_MasterVendor,CompanyCode,nvarchar
vw_MasterVendor,VendorSAPID,int
vw_MasterVendor,VendorName,nvarchar
vw_MasterVendor,AddressStreet,nvarchar
vw_MasterVendor,City,nvarchar
vw_MasterVendor,BusinessSupport,nvarchar
vw_MasterVendor,SubcontractAllowed,nvarchar
vw_MasterVendor,DomainID,nvarchar
vw_MasterVendor,Classification,nvarchar
vw_MasterVendor,VendorType,nvarchar
vw_MasterVendor,ParentVendor,nvarchar
vw_MasterVendor,ParentVendorSAPId,int
vw_MasterVendor,ParentVendorId,uniqueidentifier
vw_MasterVendor,Currency,nvarchar
vw_MasterVendor,Region,nvarchar
vw_MasterVendor,Country,nvarchar
vw_MasterVendor,ActiveStatus,varchar
vw_MasterVendor,IsActive,bit
vw_MasterVendor,CreatedBy,nvarchar
vw_MasterVendor,CreatedOn,datetimeoffset
vw_MasterVendor,ModifiedBy,nvarchar
vw_MasterVendor,ModifiedOn,datetimeoffset
vw_MasterVendor,StatusID,uniqueidentifier
vw_MasterVendor,CompanyId,uniqueidentifier
vw_MasterVendor,Id,uniqueidentifier
vw_MasterVendor,VendorCurrencyId,uniqueidentifier
vw_MasterVendor,VendorTypeID,uniqueidentifier
vw_MasterVendor,BusinessSupportID,uniqueidentifier
vw_MasterVendor,ClassificationID,uniqueidentifier
vw_MasterVendor,PrimaryContactName,nvarchar
vw_MasterVendor,PrimaryCountryCode,nvarchar
vw_MasterVendor,PrimaryContactMobile,nvarchar
vw_MasterVendor,PrimaryContactEmail,nvarchar
vw_MasterVendor,PrimaryNote,nvarchar
vw_MasterVendor,PrimaryDesignation,nvarchar
vw_MasterVendorContactDetails,ContactType,varchar
vw_MasterVendorContactDetails,ContactName,nvarchar
vw_MasterVendorContactDetails,Email,nvarchar
vw_MasterVendorContactDetails,CountryCode,nvarchar
vw_MasterVendorContactDetails,Mobile,nvarchar
vw_MasterVendorContactDetails,Designation,nvarchar
vw_MasterVendorContactDetails,DomainResponsibility,nvarchar
vw_MasterVendorContactDetails,EscalateLevel,uniqueidentifier
vw_MasterVendorContactDetails,Escalate,nvarchar
vw_MasterVendorContactDetails,PrimaryContact,bit
vw_MasterVendorContactDetails,status,bit
vw_MasterVendorContactDetails,Note,nvarchar
vw_MasterVendorContactDetails,VendorSAPID,int
vw_MasterVendorContactDetails,VendorName,nvarchar
vw_MasterVendorContactDetails,CompanyCode,nvarchar
vw_MasterVendorContactDetails,CreatedOn,datetimeoffset
vw_MasterVendorContactDetails,CreatedBy,nvarchar
vw_MasterVendorContactDetails,ModifiedOn,datetimeoffset
vw_MasterVendorContactDetails,ModifiedBy,nvarchar
vw_MasterVendorContactDetails,Id,uniqueidentifier
vw_MasterVendorContactDetails,VendorId,uniqueidentifier
vw_MasterVendorContactDetails,ContactTypeId,int
vw_MasterVendorRateCard,CompanyCode,nvarchar
vw_MasterVendorRateCard,VendorName,nvarchar
vw_MasterVendorRateCard,VendorSAPID,int
vw_MasterVendorRateCard,Vendor SAP ID,int
vw_MasterVendorRateCard,SkillsetName,nvarchar
vw_MasterVendorRateCard,LocationMode,nvarchar
vw_MasterVendorRateCard,Grade0,decimal
vw_MasterVendorRateCard,Grade1,decimal
vw_MasterVendorRateCard,Grade2,decimal
vw_MasterVendorRateCard,Grade3,decimal
vw_MasterVendorRateCard,Grade4,decimal
vw_MasterVendorRateCard,ValidityStart,datetime
vw_MasterVendorRateCard,ValidityEnd,datetime
vw_MasterVendorRateCard,Currency,nvarchar
vw_MasterVendorRateCard,PlantCurrency,uniqueidentifier
vw_MasterVendorRateCard,Remark,nvarchar
vw_MasterVendorRateCard,ApprovedBy,nvarchar
vw_MasterVendorRateCard,ActionedBy,nvarchar
vw_MasterVendorRateCard,ApprovedDate,datetime
vw_MasterVendorRateCard,ActionedOn,datetime
vw_MasterVendorRateCard,ApproveStatus,nvarchar
vw_MasterVendorRateCard,ApprovalStatus,nvarchar
vw_MasterVendorRateCard,ActiveStatus,varchar
vw_MasterVendorRateCard,ApprovalEno,nvarchar
vw_MasterVendorRateCard,ApproverENo,nvarchar
vw_MasterVendorRateCard,ApprovalName,nvarchar
vw_MasterVendorRateCard,ApproverName,nvarchar
vw_MasterVendorRateCard,ApprovalNtid,varchar
vw_MasterVendorRateCard,ApproverNTID,varchar
vw_MasterVendorRateCard,CreatedOn,datetimeoffset
vw_MasterVendorRateCard,CreatedBy,nvarchar
vw_MasterVendorRateCard,ModifiedOn,datetimeoffset
vw_MasterVendorRateCard,ModifiedBy,nvarchar
vw_MasterVendorRateCard,Id,uniqueidentifier
vw_MasterVendorRateCard,SkillsetId,uniqueidentifier
vw_MasterVendorRateCard,CompanyId,uniqueidentifier
vw_MasterVendorRateCard,VendorId,uniqueidentifier
vw_MasterVendorRateCard,IsActive,bit
vw_MasterVendorRateCard,LocationId,varchar
vw_MasterVendorRateCard,CurrencyId,uniqueidentifier
vw_MasterVendorRateCard,BusinessSupport,nvarchar
vw_MasterVendorRateCard,BusinessSupportID,uniqueidentifier
vw_MasterVendorRateCardPivot,skillsetId,uniqueidentifier
vw_MasterVendorRateCardPivot,VendorId,uniqueidentifier
vw_MasterVendorRateCardPivot,VendorSAPID,int
vw_MasterVendorRateCardPivot,LocationModeId,varchar
vw_MasterVendorRateCardPivot,LocationMode,nvarchar
vw_MasterVendorRateCardPivot,GradeId,uniqueidentifier
vw_MasterVendorRateCardPivot,GradePrice,decimal
vw_MasterVendorRateCardPivot,GradeType,nvarchar
vw_MasterVendorRateCardPivot,SkillType,varchar
vw_MasterVendorRateCardPivot,CompanyCode,nvarchar
vw_MasterVendorRateCardPivot,CompanyId,uniqueidentifier
vw_MasterVendorRateCardPivot,BusinessSupport,nvarchar
vw_MasterVendorRateCardPivot,BusinessSupportID,uniqueidentifier
vw_MasterVendorRateCardPivot,VendorName,nvarchar
vw_MasterVendorRateCardView,CompanyCode,nvarchar
vw_MasterVendorRateCardView,VendorName,nvarchar
vw_MasterVendorRateCardView,VendorSAPID,int
vw_MasterVendorRateCardView,Vendor SAP ID,int
vw_MasterVendorRateCardView,SkillsetName,nvarchar
vw_MasterVendorRateCardView,LocationMode,nvarchar
vw_MasterVendorRateCardView,Grade0,varchar
vw_MasterVendorRateCardView,Grade1,varchar
vw_MasterVendorRateCardView,Grade2,varchar
vw_MasterVendorRateCardView,Grade3,varchar
vw_MasterVendorRateCardView,Grade4,varchar
vw_MasterVendorRateCardView,ValidityStart,datetime
vw_MasterVendorRateCardView,ValidityEnd,datetime
vw_MasterVendorRateCardView,Currency,nvarchar
vw_MasterVendorRateCardView,PlantCurrency,uniqueidentifier
vw_MasterVendorRateCardView,Remark,nvarchar
vw_MasterVendorRateCardView,ApprovedBy,nvarchar
vw_MasterVendorRateCardView,ActionedBy,nvarchar
vw_MasterVendorRateCardView,ApprovedDate,datetime
vw_MasterVendorRateCardView,ActionedOn,datetime
vw_MasterVendorRateCardView,ApproveStatus,nvarchar
vw_MasterVendorRateCardView,ApprovalStatus,nvarchar
vw_MasterVendorRateCardView,ActiveStatus,varchar
vw_MasterVendorRateCardView,ApprovalEno,nvarchar
vw_MasterVendorRateCardView,ApproverENo,nvarchar
vw_MasterVendorRateCardView,ApprovalName,nvarchar
vw_MasterVendorRateCardView,ApproverName,nvarchar
vw_MasterVendorRateCardView,ApprovalNtid,varchar
vw_MasterVendorRateCardView,ApproverNTID,varchar
vw_MasterVendorRateCardView,CreatedOn,datetimeoffset
vw_MasterVendorRateCardView,CreatedBy,nvarchar
vw_MasterVendorRateCardView,ModifiedOn,datetimeoffset
vw_MasterVendorRateCardView,ModifiedBy,nvarchar
vw_MasterVendorRateCardView,Id,uniqueidentifier
vw_MasterVendorRateCardView,SkillsetId,uniqueidentifier
vw_MasterVendorRateCardView,CompanyId,uniqueidentifier
vw_MasterVendorRateCardView,VendorId,uniqueidentifier
vw_MasterVendorRateCardView,IsActive,bit
vw_MasterVendorRateCardView,LocationId,varchar
vw_MasterVendorRateCardView,CurrencyId,uniqueidentifier
vw_MasterVendorRateCardView,BusinessSupport,nvarchar
vw_MasterVendorRateCardView,BusinessSupportID,uniqueidentifier
vw_MasterVendorSkillset,CompanyCode,nvarchar
vw_MasterVendorSkillset,VendorName,nvarchar
vw_MasterVendorSkillset,VendorSAPID,int
vw_MasterVendorSkillset,Vendor SAP ID,int
vw_MasterVendorSkillset,SkillsetName,nvarchar
vw_MasterVendorSkillset,LocationMode,nvarchar
vw_MasterVendorSkillset,Grade0,nvarchar
vw_MasterVendorSkillset,Grade1,nvarchar
vw_MasterVendorSkillset,Grade2,nvarchar
vw_MasterVendorSkillset,Grade3,nvarchar
vw_MasterVendorSkillset,Grade4,nvarchar
vw_MasterVendorSkillset,ValidityStart,datetime
vw_MasterVendorSkillset,ValidityEnd,datetime
vw_MasterVendorSkillset,Currency,nvarchar
vw_MasterVendorSkillset,PlantCurrency,uniqueidentifier
vw_MasterVendorSkillset,Remark,nvarchar
vw_MasterVendorSkillset,ApprovedBy,nvarchar
vw_MasterVendorSkillset,ActionedBy,nvarchar
vw_MasterVendorSkillset,ApprovedDate,datetime
vw_MasterVendorSkillset,ActionedOn,datetime
vw_MasterVendorSkillset,ApproveStatus,nvarchar
vw_MasterVendorSkillset,ApprovalStatus,nvarchar
vw_MasterVendorSkillset,ActiveStatus,varchar
vw_MasterVendorSkillset,ApprovalEno,nvarchar
vw_MasterVendorSkillset,ApproverENo,nvarchar
vw_MasterVendorSkillset,ApprovalName,nvarchar
vw_MasterVendorSkillset,ApproverName,nvarchar
vw_MasterVendorSkillset,ApprovalNtid,varchar
vw_MasterVendorSkillset,ApproverNTID,varchar
vw_MasterVendorSkillset,CreatedOn,datetimeoffset
vw_MasterVendorSkillset,CreatedBy,nvarchar
vw_MasterVendorSkillset,ModifiedOn,datetimeoffset
vw_MasterVendorSkillset,ModifiedBy,nvarchar
vw_MasterVendorSkillset,Id,uniqueidentifier
vw_MasterVendorSkillset,SkillsetId,uniqueidentifier
vw_MasterVendorSkillset,CompanyId,uniqueidentifier
vw_MasterVendorSkillset,VendorId,uniqueidentifier
vw_MasterVendorSkillset,IsActive,bit
vw_MasterVendorSkillset,LocationId,varchar
vw_MasterVendorSkillset,CurrencyId,uniqueidentifier
vw_MasterVendorSkillset,BusinessSupport,nvarchar
vw_MasterVendorSkillset,BusinessSupportID,uniqueidentifier
vw_MasterVendorSkillsetCardPivot,skillsetId,uniqueidentifier
vw_MasterVendorSkillsetCardPivot,VendorId,uniqueidentifier
vw_MasterVendorSkillsetCardPivot,VendorSAPID,int
vw_MasterVendorSkillsetCardPivot,LocationModeId,varchar
vw_MasterVendorSkillsetCardPivot,LocationMode,nvarchar
vw_MasterVendorSkillsetCardPivot,GradeId,uniqueidentifier
vw_MasterVendorSkillsetCardPivot,GradePrice,nvarchar
vw_MasterVendorSkillsetCardPivot,GradeType,nvarchar
vw_MasterVendorSkillsetCardPivot,SkillType,varchar
vw_MasterVendorSkillsetCardPivot,CompanyCode,nvarchar
vw_MasterVendorSkillsetCardPivot,CompanyId,uniqueidentifier
vw_MasterVendorSkillsetCardPivot,BusinessSupport,nvarchar
vw_MasterVendorSkillsetCardPivot,BusinessSupportID,uniqueidentifier
vw_MasterVendorSkillsetCardPivot,VendorName,nvarchar
vw_NativeReport_DemandFF_Filters,TechnicalProposalNumber,varchar
vw_NativeReport_DemandFF_Filters,VendorName,nvarchar
vw_NativeReport_DemandFF_Filters,VendorEmail,nvarchar
vw_NativeReport_DemandFF_Filters,vendorSAPID,int
vw_NativeReport_DemandFF_Filters,VendorId,uniqueidentifier
vw_NativeReport_DemandFF_Filters,LocationMode,nvarchar
vw_NativeReport_DemandFF_Filters,ProjectOrg,nvarchar
vw_NativeReport_DemandFF_Filters,PersonalArea,nvarchar
vw_NativeReport_DemandFF_Filters,ResourceOnboardCompleted,varchar
vw_NativeReport_DemandFF_Filters,ReplacementOrder,varchar
vw_NativeReport_DemandFF_Filters,PartnerProgramManagerNtid,varchar
vw_NativeReport_DemandFF_Filters,DHNtid,varchar
vw_NativeReport_DemandFF_Filters,BuSpocNtid,varchar
vw_NativeReport_DemandFF_Filters,PMOSecretaryNtid,varchar
vw_NativeReport_DemandFF_Filters,SectionSpocNtid,varchar
vw_NativeReport_DemandFF_Filters,stpCreatedBy,nvarchar
vw_NativeReport_DemandFF_Filters,FirstApproverNtid,varchar
vw_NativeReport_DemandFF_Filters,CreatedOn,date
vw_NativeReport_DemandFF_Filters,DeliveryManagerNTID,varchar
vw_NativeReport_DemandFF_Filters,PatnerProgramManager,nvarchar
vw_NativeReport_DemandFF_Filters,SoWCreatedBy,nvarchar
vw_NativeReport_DemandFF_Filters,MasterSectionSpocNtid,varchar
vw_NativeReport_DemandFF_Filters,MasterDepartmentSpocNtid,varchar
vw_NativeReport_DemandFF_Filters,CompanyId,uniqueidentifier
vw_NativeReport_DemandFF_Filters,CompanyCode,nvarchar
vw_NativeReport_SRN_TNM,SRNMonth,nvarchar
vw_NativeReport_SRN_TNM,SRNNumber,varchar
vw_NativeReport_SRN_TNM,SowJdNumber,varchar
vw_NativeReport_SRN_TNM,TechnicalProposalNumber,varchar
vw_NativeReport_SRN_TNM,StatusId,int
vw_NativeReport_SRN_TNM,StatusName,varchar
vw_NativeReport_SRN_TNM,ResourceNumber,nvarchar
vw_NativeReport_SRN_TNM,ResourceName,nvarchar
vw_NativeReport_SRN_TNM,ResourceNTID,varchar
vw_NativeReport_SRN_TNM,ResourceGroup,nvarchar
vw_NativeReport_SRN_TNM,CostCenter,nvarchar
vw_NativeReport_SRN_TNM,SowJdType,nvarchar
vw_NativeReport_SRN_TNM,OutSourcingType,nvarchar
vw_NativeReport_SRN_TNM,SkillSetName,varchar
vw_NativeReport_SRN_TNM,GradeName,varchar
vw_NativeReport_SRN_TNM,DeliveryManagerName,nvarchar
vw_NativeReport_SRN_TNM,DeliveryManagerNTID,varchar
vw_NativeReport_SRN_TNM,DeliveryManagerEmail,nvarchar
vw_NativeReport_SRN_TNM,PartnerProgramManagerName,nvarchar
vw_NativeReport_SRN_TNM,PartnerProgramManagerNTID,varchar
vw_NativeReport_SRN_TNM,PartnerProgramManagerEmail,nvarchar
vw_NativeReport_SRN_TNM,VendorSAPID,int
vw_NativeReport_SRN_TNM,VendorName,nvarchar
vw_NativeReport_SRN_TNM,PONumber,nvarchar
vw_NativeReport_SRN_TNM,PurchaseOrderLineIteam,int
vw_NativeReport_SRN_TNM,UOM,nvarchar
vw_NativeReport_SRN_TNM,ResourceNonAvailability,nvarchar
vw_NativeReport_SRN_TNM,WorkingDays,nvarchar
vw_NativeReport_SRN_TNM,WorkingHours,nvarchar
vw_NativeReport_SRN_TNM,EffortPMO,nvarchar
vw_NativeReport_SRN_TNM,Cost,nvarchar
vw_NativeReport_SRN_TNM,Price,nvarchar
vw_NativeReport_SRN_TNM,TotalPOValue,nvarchar
vw_NativeReport_SRN_TNM,SRNBlockedValue,nvarchar
vw_NativeReport_SRN_TNM,PoBalance,nvarchar
vw_NativeReport_SRN_TNM,SRNBlockedQuantity,nvarchar
vw_NativeReport_SRN_TNM,BalanceQuantity,nvarchar
vw_NativeReport_SRN_TNM,CreatedOn,date
vw_NativeReport_SRN_TNM,ResourceDateOfJoining,date
vw_NativeReport_SRN_TNM,ResourceContractEndDate,date
vw_NativeReport_SRN_TNM,VendorId,uniqueidentifier
vw_NativeReport_SRN_TNM,Id,uniqueidentifier
vw_NativeReport_SRN_TNM,SoWJdCreatedBy,nvarchar
vw_NativeReport_SRN_TNM,SoWSecSpoc,varchar
vw_NativeReport_SRN_TNM,sowjdRecordOwner,varchar
vw_NativeReport_SRN_TNM,SoWDH,varchar
vw_NativeReport_SRN_TNM,SoWBuSpoc,varchar
vw_NativeReport_SRN_TNM,srnRecordOwner,varchar
vw_NativeReport_SRN_TNM,PMOSecretarySpoc,varchar
vw_NativeReport_SRN_TNM,TpRecordOwner,varchar
vw_NativeReport_SRN_TNM,ApprovalSecSpoc,varchar
vw_NativeReport_SRN_TNM,ApprovalDM,varchar
vw_NativeReport_SRN_TNM,ManagedCapacity,nvarchar
vw_NativeReport_SRN_TNM,LastUpdatedBy,nvarchar
vw_NativeReport_SRN_TNM,LastUpdatedOn,date
vw_NativeReport_SRN_TNM,PeriodStart,datetime
vw_NativeReport_SRN_TNM,SoWCreatedBy,nvarchar
vw_NativeReport_SRN_TNM,MasterSectionSpocNtid,varchar
vw_NativeReport_SRN_TNM,MasterDepartmentSpocNtid,varchar
vw_NativeReport_SRN_TNM,CompanyId,uniqueidentifier
vw_NativeReport_SRN_TNM,CompanyCode,nvarchar
vw_NativeReport_SRN_WP,SRNMonth,nvarchar
vw_NativeReport_SRN_WP,SRN_ID,uniqueidentifier
vw_NativeReport_SRN_WP,TechnicalProposal_ID,uniqueidentifier
vw_NativeReport_SRN_WP,SRNNumber,varchar
vw_NativeReport_SRN_WP,TechnicalProposalNumber,varchar
vw_NativeReport_SRN_WP,SowJdNumber,varchar
vw_NativeReport_SRN_WP,TP_Workpackage_ID,uniqueidentifier
vw_NativeReport_SRN_WP,NoofActivityDelivered,decimal
vw_NativeReport_SRN_WP,Cost,decimal
vw_NativeReport_SRN_WP,Price,decimal
vw_NativeReport_SRN_WP,ProjectName,varchar
vw_NativeReport_SRN_WP,NoofActivityPlanned,int
vw_NativeReport_SRN_WP,EstimationPerActivity,decimal
vw_NativeReport_SRN_WP,SkillSetName,varchar
vw_NativeReport_SRN_WP,GradeName,varchar
vw_NativeReport_SRN_WP,PoLineItemId,uniqueidentifier
vw_NativeReport_SRN_WP,PoNumber,varchar
vw_NativeReport_SRN_WP,SRNBlockedValue,decimal
vw_NativeReport_SRN_WP,TotalPoValue,decimal
vw_NativeReport_SRN_WP,totalWorkPackageCost,decimal
vw_NativeReport_SRN_WP,CreatedOn,date
vw_NativeReport_SRN_WP,SRNStatusID,int
vw_NativeReport_SRN_WP,status,varchar
vw_NativeReport_SRN_WP,CostCenter,nvarchar
vw_NativeReport_SRN_WP,GroupName,nvarchar
vw_NativeReport_SRN_WP,DeliveryManager,nvarchar
vw_NativeReport_SRN_WP,DeliveryManagerNTID,varchar
vw_NativeReport_SRN_WP,DeliveryManagerEmail,nvarchar
vw_NativeReport_SRN_WP,ApprovalDM,varchar
vw_NativeReport_SRN_WP,PartnerProgramManagerName,nvarchar
vw_NativeReport_SRN_WP,PartnerProgramManagerNtid,varchar
vw_NativeReport_SRN_WP,PartnerProgramManagerEmail,nvarchar
vw_NativeReport_SRN_WP,SowJdType,nvarchar
vw_NativeReport_SRN_WP,OutSourcingType,nvarchar
vw_NativeReport_SRN_WP,VendorName,nvarchar
vw_NativeReport_SRN_WP,VendorSAPID,int
vw_NativeReport_SRN_WP,VendorId,uniqueidentifier
vw_NativeReport_SRN_WP,YTD,decimal
vw_NativeReport_SRN_WP,PoBalance,nvarchar
vw_NativeReport_SRN_WP,SoWJdCreatedBy,nvarchar
vw_NativeReport_SRN_WP,SoWSecSpoc,varchar
vw_NativeReport_SRN_WP,sowjdRecordOwner,varchar
vw_NativeReport_SRN_WP,SoWDH,varchar
vw_NativeReport_SRN_WP,SoWBuSpoc,varchar
vw_NativeReport_SRN_WP,srnRecordOwner,varchar
vw_NativeReport_SRN_WP,PMOSecretarySpoc,varchar
vw_NativeReport_SRN_WP,TpRecordOwner,varchar
