Domain Name,Sub Domain Name,Table/View Name,Column Name,Data Type
Vendor Management,,vw_MasterTargetSaving,Currency,nvarchar
Vendor Management,,vw_MasterTargetSaving,TargetSaving,decimal
Vendor Management,,vw_MasterTargetSaving,ValidityStart,datetime
Vendor Management,,vw_MasterTargetSaving,ValidityEnd,datetime
Vendor Management,,vw_MasterTargetSaving,ApprovalEno,nvarchar
Vendor Management,,vw_MasterTargetSaving,ApproverENo,nvarchar
Vendor Management,,vw_MasterTargetSaving,ApprovalName,nvarchar
Vendor Management,,vw_MasterTargetSaving,ApproverName,nvarchar
Vendor Management,,vw_MasterTargetSaving,ApprovalNtid,varchar
Vendor Management,,vw_MasterTargetSaving,ApproverNTID,varchar
Vendor Management,,vw_MasterTargetSaving,ApproveStatus,nvarchar
Vendor Management,,vw_MasterTargetSaving,ApprovalStatus,nvarchar
Vendor Management,,vw_MasterTargetSaving,Remark,nvarchar
Vendor Management,,vw_MasterTargetSaving,ApprovedBy,nvarchar
Vendor Management,,vw_MasterTargetSaving,ActionedBy,nvarchar
Vendor Management,,vw_MasterTargetSaving,ApprovedDate,datetime
Vendor Management,,vw_MasterTargetSaving,ActionedOn,datetime
Vendor Management,,vw_MasterTargetSaving,Id,uniqueidentifier
Vendor Management,,vw_MasterTargetSaving,CompanyId,uniqueidentifier
Vendor Management,,vw_MasterTargetSaving,CreatedOn,datetimeoffset
Vendor Management,,vw_MasterTargetSaving,CreatedBy,nvarchar
Vendor Management,,vw_MasterTargetSaving,ModifiedOn,datetimeoffset
Vendor Management,,vw_MasterTargetSaving,PlantCurrency,uniqueidentifier
Vendor Management,,vw_MasterTargetSaving,ModifiedBy,nvarchar
Vendor Management,,vw_MasterTransportSPOC,Id,uniqueidentifier
Vendor Management,,vw_MasterTransportSPOC,CompanyId,uniqueidentifier
Vendor Management,,vw_MasterTransportSPOC,CompanyCode,nvarchar
Vendor Management,,vw_MasterTransportSPOC,ShortName,nvarchar
Vendor Management,,vw_MasterTransportSPOC,CompanyName,nvarchar
Vendor Management,,vw_MasterTransportSPOC,PlantId,uniqueidentifier
Vendor Management,,vw_MasterTransportSPOC,PlantCode,nvarchar
Vendor Management,,vw_MasterTransportSPOC,PlantName,nvarchar
Vendor Management,,vw_MasterTransportSPOC,SpocName,nvarchar
Vendor Management,,vw_MasterTransportSPOC,SpocEmployeeNumber,nvarchar
Vendor Management,,vw_MasterTransportSPOC,SpocFullName,nvarchar
Vendor Management,,vw_MasterTransportSPOC,SpocNTID,varchar
Vendor Management,,vw_MasterTransportSPOC,Email,nvarchar
Vendor Management,,vw_MasterTransportSPOC,ValidityStart,datetime
Vendor Management,,vw_MasterTransportSPOC,ValidityEnd,datetime
Vendor Management,,vw_MasterTransportSPOC,CreatedOn,datetimeoffset
Vendor Management,,vw_MasterTransportSPOC,CreatedBy,nvarchar
Vendor Management,,vw_MasterTransportSPOC,ModifiedOn,datetimeoffset
Vendor Management,,vw_MasterTransportSPOC,ModifiedBy,nvarchar
Vendor Management,,vw_MasterVendor,CompanyCode,nvarchar
Vendor Management,,vw_MasterVendor,VendorSAPID,int
Vendor Management,,vw_MasterVendor,VendorName,nvarchar
Vendor Management,,vw_MasterVendor,AddressStreet,nvarchar
Vendor Management,,vw_MasterVendor,City,nvarchar
Vendor Management,,vw_MasterVendor,BusinessSupport,nvarchar
Vendor Management,,vw_MasterVendor,SubcontractAllowed,nvarchar
Vendor Management,,vw_MasterVendor,DomainID,nvarchar
Vendor Management,,vw_MasterVendor,Classification,nvarchar
Vendor Management,,vw_MasterVendor,VendorType,nvarchar
Vendor Management,,vw_MasterVendor,ParentVendor,nvarchar
Vendor Management,,vw_MasterVendor,ParentVendorSAPId,int
Vendor Management,,vw_MasterVendor,ParentVendorId,uniqueidentifier
Vendor Management,,vw_MasterVendor,Currency,nvarchar
Vendor Management,,vw_MasterVendor,Region,nvarchar
Vendor Management,,vw_MasterVendor,Country,nvarchar
Vendor Management,,vw_MasterVendor,ActiveStatus,varchar
Vendor Management,,vw_MasterVendor,IsActive,bit
Vendor Management,,vw_MasterVendor,CreatedBy,nvarchar
Vendor Management,,vw_MasterVendor,CreatedOn,datetimeoffset
Vendor Management,,vw_MasterVendor,ModifiedBy,nvarchar
Vendor Management,,vw_MasterVendor,ModifiedOn,datetimeoffset
Vendor Management,,vw_MasterVendor,StatusID,uniqueidentifier
Vendor Management,,vw_MasterVendor,CompanyId,uniqueidentifier
Vendor Management,,vw_MasterVendor,Id,uniqueidentifier
Vendor Management,,vw_MasterVendor,VendorCurrencyId,uniqueidentifier
Vendor Management,,vw_MasterVendor,VendorTypeID,uniqueidentifier
Vendor Management,,vw_MasterVendor,BusinessSupportID,uniqueidentifier
Vendor Management,,vw_MasterVendor,ClassificationID,uniqueidentifier
Vendor Management,,vw_MasterVendor,PrimaryContactName,nvarchar
Vendor Management,,vw_MasterVendor,PrimaryCountryCode,nvarchar
Vendor Management,,vw_MasterVendor,PrimaryContactMobile,nvarchar
Vendor Management,,vw_MasterVendor,PrimaryContactEmail,nvarchar
Vendor Management,,vw_MasterVendor,PrimaryNote,nvarchar
Vendor Management,,vw_MasterVendor,PrimaryDesignation,nvarchar
Vendor Management,,vw_MasterVendorContactDetails,ContactType,varchar
Vendor Management,,vw_MasterVendorContactDetails,ContactName,nvarchar
Vendor Management,,vw_MasterVendorContactDetails,Email,nvarchar
Vendor Management,,vw_MasterVendorContactDetails,CountryCode,nvarchar
Vendor Management,,vw_MasterVendorContactDetails,Mobile,nvarchar
Vendor Management,,vw_MasterVendorContactDetails,Designation,nvarchar
Vendor Management,,vw_MasterVendorContactDetails,DomainResponsibility,nvarchar
Vendor Management,,vw_MasterVendorContactDetails,EscalateLevel,uniqueidentifier
Vendor Management,,vw_MasterVendorContactDetails,Escalate,nvarchar
Vendor Management,,vw_MasterVendorContactDetails,PrimaryContact,bit
Vendor Management,,vw_MasterVendorContactDetails,status,bit
Vendor Management,,vw_MasterVendorContactDetails,Note,nvarchar
Vendor Management,,vw_MasterVendorContactDetails,VendorSAPID,int
Vendor Management,,vw_MasterVendorContactDetails,VendorName,nvarchar
Vendor Management,,vw_MasterVendorContactDetails,CompanyCode,nvarchar
Vendor Management,,vw_MasterVendorContactDetails,CreatedOn,datetimeoffset
Vendor Management,,vw_MasterVendorContactDetails,CreatedBy,nvarchar
Vendor Management,,vw_MasterVendorContactDetails,ModifiedOn,datetimeoffset
Vendor Management,,vw_MasterVendorContactDetails,ModifiedBy,nvarchar
Vendor Management,,vw_MasterVendorContactDetails,Id,uniqueidentifier
Vendor Management,,vw_MasterVendorContactDetails,VendorId,uniqueidentifier
Vendor Management,,vw_MasterVendorContactDetails,ContactTypeId,int
Vendor Management,,vw_MasterVendorRateCard,CompanyCode,nvarchar
Vendor Management,,vw_MasterVendorRateCard,VendorName,nvarchar
Vendor Management,,vw_MasterVendorRateCard,VendorSAPID,int
Vendor Management,,vw_MasterVendorRateCard,Vendor SAP ID,int
Vendor Management,,vw_MasterVendorRateCard,SkillsetName,nvarchar
Vendor Management,,vw_MasterVendorRateCard,LocationMode,nvarchar
Vendor Management,,vw_MasterVendorRateCard,Grade0,decimal
Vendor Management,,vw_MasterVendorRateCard,Grade1,decimal
Vendor Management,,vw_MasterVendorRateCard,Grade2,decimal
Vendor Management,,vw_MasterVendorRateCard,Grade3,decimal
Vendor Management,,vw_MasterVendorRateCard,Grade4,decimal
Vendor Management,,vw_MasterVendorRateCard,ValidityStart,datetime
Vendor Management,,vw_MasterVendorRateCard,ValidityEnd,datetime
Vendor Management,,vw_MasterVendorRateCard,Currency,nvarchar
Vendor Management,,vw_MasterVendorRateCard,PlantCurrency,uniqueidentifier
Vendor Management,,vw_MasterVendorRateCard,Remark,nvarchar
Vendor Management,,vw_MasterVendorRateCard,ApprovedBy,nvarchar
Vendor Management,,vw_MasterVendorRateCard,ActionedBy,nvarchar
Vendor Management,,vw_MasterVendorRateCard,ApprovedDate,datetime
Vendor Management,,vw_MasterVendorRateCard,ActionedOn,datetime
Vendor Management,,vw_MasterVendorRateCard,ApproveStatus,nvarchar
Vendor Management,,vw_MasterVendorRateCard,ApprovalStatus,nvarchar
Vendor Management,,vw_MasterVendorRateCard,ActiveStatus,varchar
Vendor Management,,vw_MasterVendorRateCard,ApprovalEno,nvarchar
Vendor Management,,vw_MasterVendorRateCard,ApproverENo,nvarchar
Vendor Management,,vw_MasterVendorRateCard,ApprovalName,nvarchar
Vendor Management,,vw_MasterVendorRateCard,ApproverName,nvarchar
Vendor Management,,vw_MasterVendorRateCard,ApprovalNtid,varchar
Vendor Management,,vw_MasterVendorRateCard,ApproverNTID,varchar
Vendor Management,,vw_MasterVendorRateCard,CreatedOn,datetimeoffset
Vendor Management,,vw_MasterVendorRateCard,CreatedBy,nvarchar
Vendor Management,,vw_MasterVendorRateCard,ModifiedOn,datetimeoffset
Vendor Management,,vw_MasterVendorRateCard,ModifiedBy,nvarchar
Vendor Management,,vw_MasterVendorRateCard,Id,uniqueidentifier
Vendor Management,,vw_MasterVendorRateCard,SkillsetId,uniqueidentifier
Vendor Management,,vw_MasterVendorRateCard,CompanyId,uniqueidentifier
Vendor Management,,vw_MasterVendorRateCard,VendorId,uniqueidentifier
Vendor Management,,vw_MasterVendorRateCard,IsActive,bit
Vendor Management,,vw_MasterVendorRateCard,LocationId,varchar
Vendor Management,,vw_MasterVendorRateCard,CurrencyId,uniqueidentifier
Vendor Management,,vw_MasterVendorRateCard,BusinessSupport,nvarchar
Vendor Management,,vw_MasterVendorRateCard,BusinessSupportID,uniqueidentifier
Vendor Management,,vw_MasterVendorRateCardPivot,skillsetId,uniqueidentifier
Vendor Management,,vw_MasterVendorRateCardPivot,VendorId,uniqueidentifier
Vendor Management,,vw_MasterVendorRateCardPivot,VendorSAPID,int
Vendor Management,,vw_MasterVendorRateCardPivot,LocationModeId,varchar
Vendor Management,,vw_MasterVendorRateCardPivot,LocationMode,nvarchar
Vendor Management,,vw_MasterVendorRateCardPivot,GradeId,uniqueidentifier
Vendor Management,,vw_MasterVendorRateCardPivot,GradePrice,decimal
Vendor Management,,vw_MasterVendorRateCardPivot,GradeType,nvarchar
Vendor Management,,vw_MasterVendorRateCardPivot,SkillType,varchar
Vendor Management,,vw_MasterVendorRateCardPivot,CompanyCode,nvarchar
Vendor Management,,vw_MasterVendorRateCardPivot,CompanyId,uniqueidentifier
Vendor Management,,vw_MasterVendorRateCardPivot,BusinessSupport,nvarchar
Vendor Management,,vw_MasterVendorRateCardPivot,BusinessSupportID,uniqueidentifier
Vendor Management,,vw_MasterVendorRateCardPivot,VendorName,nvarchar
Vendor Management,,vw_MasterVendorRateCardView,CompanyCode,nvarchar
Vendor Management,,vw_MasterVendorRateCardView,VendorName,nvarchar
Vendor Management,,vw_MasterVendorRateCardView,VendorSAPID,int
Vendor Management,,vw_MasterVendorRateCardView,Vendor SAP ID,int
Vendor Management,,vw_MasterVendorRateCardView,SkillsetName,nvarchar
Vendor Management,,vw_MasterVendorRateCardView,LocationMode,nvarchar
Vendor Management,,vw_MasterVendorRateCardView,Grade0,varchar
Vendor Management,,vw_MasterVendorRateCardView,Grade1,varchar
Vendor Management,,vw_MasterVendorRateCardView,Grade2,varchar
Vendor Management,,vw_MasterVendorRateCardView,Grade3,varchar
Vendor Management,,vw_MasterVendorRateCardView,Grade4,varchar
Vendor Management,,vw_MasterVendorRateCardView,ValidityStart,datetime
Vendor Management,,vw_MasterVendorRateCardView,ValidityEnd,datetime
Vendor Management,,vw_MasterVendorRateCardView,Currency,nvarchar
Vendor Management,,vw_MasterVendorRateCardView,PlantCurrency,uniqueidentifier
Vendor Management,,vw_MasterVendorRateCardView,Remark,nvarchar
Vendor Management,,vw_MasterVendorRateCardView,ApprovedBy,nvarchar
Vendor Management,,vw_MasterVendorRateCardView,ActionedBy,nvarchar
Vendor Management,,vw_MasterVendorRateCardView,ApprovedDate,datetime
Vendor Management,,vw_MasterVendorRateCardView,ActionedOn,datetime
Vendor Management,,vw_MasterVendorRateCardView,ApproveStatus,nvarchar
Vendor Management,,vw_MasterVendorRateCardView,ApprovalStatus,nvarchar
Vendor Management,,vw_MasterVendorRateCardView,ActiveStatus,varchar
Vendor Management,,vw_MasterVendorRateCardView,ApprovalEno,nvarchar
Vendor Management,,vw_MasterVendorRateCardView,ApproverENo,nvarchar
Vendor Management,,vw_MasterVendorRateCardView,ApprovalName,nvarchar
Vendor Management,,vw_MasterVendorRateCardView,ApproverName,nvarchar
Vendor Management,,vw_MasterVendorRateCardView,ApprovalNtid,varchar
Vendor Management,,vw_MasterVendorRateCardView,ApproverNTID,varchar
Vendor Management,,vw_MasterVendorRateCardView,CreatedOn,datetimeoffset
Vendor Management,,vw_MasterVendorRateCardView,CreatedBy,nvarchar
Vendor Management,,vw_MasterVendorRateCardView,ModifiedOn,datetimeoffset
Vendor Management,,vw_MasterVendorRateCardView,ModifiedBy,nvarchar
Vendor Management,,vw_MasterVendorRateCardView,Id,uniqueidentifier
Vendor Management,,vw_MasterVendorRateCardView,SkillsetId,uniqueidentifier
Vendor Management,,vw_MasterVendorRateCardView,CompanyId,uniqueidentifier
Vendor Management,,vw_MasterVendorRateCardView,VendorId,uniqueidentifier
Vendor Management,,vw_MasterVendorRateCardView,IsActive,bit
Vendor Management,,vw_MasterVendorRateCardView,LocationId,varchar
Vendor Management,,vw_MasterVendorRateCardView,CurrencyId,uniqueidentifier
Vendor Management,,vw_MasterVendorRateCardView,BusinessSupport,nvarchar
Vendor Management,,vw_MasterVendorRateCardView,BusinessSupportID,uniqueidentifier
Vendor Management,,vw_MasterVendorSkillset,CompanyCode,nvarchar
Vendor Management,,vw_MasterVendorSkillset,VendorName,nvarchar
Vendor Management,,vw_MasterVendorSkillset,VendorSAPID,int
Vendor Management,,vw_MasterVendorSkillset,Vendor SAP ID,int
Vendor Management,,vw_MasterVendorSkillset,SkillsetName,nvarchar
Vendor Management,,vw_MasterVendorSkillset,LocationMode,nvarchar
Vendor Management,,vw_MasterVendorSkillset,Grade0,nvarchar
Vendor Management,,vw_MasterVendorSkillset,Grade1,nvarchar
Vendor Management,,vw_MasterVendorSkillset,Grade2,nvarchar
Vendor Management,,vw_MasterVendorSkillset,Grade3,nvarchar
Vendor Management,,vw_MasterVendorSkillset,Grade4,nvarchar
Vendor Management,,vw_MasterVendorSkillset,ValidityStart,datetime
Vendor Management,,vw_MasterVendorSkillset,ValidityEnd,datetime
Vendor Management,,vw_MasterVendorSkillset,Currency,nvarchar
Vendor Management,,vw_MasterVendorSkillset,PlantCurrency,uniqueidentifier
Vendor Management,,vw_MasterVendorSkillset,Remark,nvarchar
Vendor Management,,vw_MasterVendorSkillset,ApprovedBy,nvarchar
Vendor Management,,vw_MasterVendorSkillset,ActionedBy,nvarchar
Vendor Management,,vw_MasterVendorSkillset,ApprovedDate,datetime
Vendor Management,,vw_MasterVendorSkillset,ActionedOn,datetime
Vendor Management,,vw_MasterVendorSkillset,ApproveStatus,nvarchar
Vendor Management,,vw_MasterVendorSkillset,ApprovalStatus,nvarchar
Vendor Management,,vw_MasterVendorSkillset,ActiveStatus,varchar
Vendor Management,,vw_MasterVendorSkillset,ApprovalEno,nvarchar
Vendor Management,,vw_MasterVendorSkillset,ApproverENo,nvarchar
Vendor Management,,vw_MasterVendorSkillset,ApprovalName,nvarchar
Vendor Management,,vw_MasterVendorSkillset,ApproverName,nvarchar
Vendor Management,,vw_MasterVendorSkillset,ApprovalNtid,varchar
Vendor Management,,vw_MasterVendorSkillset,ApproverNTID,varchar
Vendor Management,,vw_MasterVendorSkillset,CreatedOn,datetimeoffset
Vendor Management,,vw_MasterVendorSkillset,CreatedBy,nvarchar
Vendor Management,,vw_MasterVendorSkillset,ModifiedOn,datetimeoffset
Vendor Management,,vw_MasterVendorSkillset,ModifiedBy,nvarchar
Vendor Management,,vw_MasterVendorSkillset,Id,uniqueidentifier
Vendor Management,,vw_MasterVendorSkillset,SkillsetId,uniqueidentifier
Vendor Management,,vw_MasterVendorSkillset,CompanyId,uniqueidentifier
Vendor Management,,vw_MasterVendorSkillset,VendorId,uniqueidentifier
Vendor Management,,vw_MasterVendorSkillset,IsActive,bit
Vendor Management,,vw_MasterVendorSkillset,LocationId,varchar
Vendor Management,,vw_MasterVendorSkillset,CurrencyId,uniqueidentifier
Vendor Management,,vw_MasterVendorSkillset,BusinessSupport,nvarchar
Vendor Management,,vw_MasterVendorSkillset,BusinessSupportID,uniqueidentifier
Vendor Management,,vw_MasterVendorSkillsetCardPivot,skillsetId,uniqueidentifier
Vendor Management,,vw_MasterVendorSkillsetCardPivot,VendorId,uniqueidentifier
Vendor Management,,vw_MasterVendorSkillsetCardPivot,VendorSAPID,int
Vendor Management,,vw_MasterVendorSkillsetCardPivot,LocationModeId,varchar
Vendor Management,,vw_MasterVendorSkillsetCardPivot,LocationMode,nvarchar
Vendor Management,,vw_MasterVendorSkillsetCardPivot,GradeId,uniqueidentifier
Vendor Management,,vw_MasterVendorSkillsetCardPivot,GradePrice,nvarchar
Vendor Management,,vw_MasterVendorSkillsetCardPivot,GradeType,nvarchar
Vendor Management,,vw_MasterVendorSkillsetCardPivot,SkillType,varchar
Vendor Management,,vw_MasterVendorSkillsetCardPivot,CompanyCode,nvarchar
Vendor Management,,vw_MasterVendorSkillsetCardPivot,CompanyId,uniqueidentifier
Vendor Management,,vw_MasterVendorSkillsetCardPivot,BusinessSupport,nvarchar
Vendor Management,,vw_MasterVendorSkillsetCardPivot,BusinessSupportID,uniqueidentifier
Vendor Management,,vw_MasterVendorSkillsetCardPivot,VendorName,nvarchar
Vendor Management,,vw_NativeReport_DemandFF_Filters,TechnicalProposalNumber,varchar
Vendor Management,,vw_NativeReport_DemandFF_Filters,VendorName,nvarchar
Vendor Management,,vw_NativeReport_DemandFF_Filters,VendorEmail,nvarchar
Vendor Management,,vw_NativeReport_DemandFF_Filters,vendorSAPID,int
Vendor Management,,vw_NativeReport_DemandFF_Filters,VendorId,uniqueidentifier
Vendor Management,,vw_NativeReport_DemandFF_Filters,LocationMode,nvarchar
Vendor Management,,vw_NativeReport_DemandFF_Filters,ProjectOrg,nvarchar
Vendor Management,,vw_NativeReport_DemandFF_Filters,PersonalArea,nvarchar
Vendor Management,,vw_NativeReport_DemandFF_Filters,ResourceOnboardCompleted,varchar
Vendor Management,,vw_NativeReport_DemandFF_Filters,ReplacementOrder,varchar
Vendor Management,,vw_NativeReport_DemandFF_Filters,PartnerProgramManagerNtid,varchar
Vendor Management,,vw_NativeReport_DemandFF_Filters,DHNtid,varchar
Vendor Management,,vw_NativeReport_DemandFF_Filters,BuSpocNtid,varchar
Vendor Management,,vw_NativeReport_DemandFF_Filters,PMOSecretaryNtid,varchar
Vendor Management,,vw_NativeReport_DemandFF_Filters,SectionSpocNtid,varchar
Vendor Management,,vw_NativeReport_DemandFF_Filters,stpCreatedBy,nvarchar
Vendor Management,,vw_NativeReport_DemandFF_Filters,FirstApproverNtid,varchar
Vendor Management,,vw_NativeReport_DemandFF_Filters,CreatedOn,date
Vendor Management,,vw_NativeReport_DemandFF_Filters,DeliveryManagerNTID,varchar
Vendor Management,,vw_NativeReport_DemandFF_Filters,PatnerProgramManager,nvarchar
Vendor Management,,vw_NativeReport_DemandFF_Filters,SoWCreatedBy,nvarchar
Vendor Management,,vw_NativeReport_DemandFF_Filters,MasterSectionSpocNtid,varchar
Vendor Management,,vw_NativeReport_DemandFF_Filters,MasterDepartmentSpocNtid,varchar
Vendor Management,,vw_NativeReport_DemandFF_Filters,CompanyId,uniqueidentifier
Vendor Management,,vw_NativeReport_DemandFF_Filters,CompanyCode,nvarchar
Vendor Management,,vw_NativeReport_SRN_TNM,SRNMonth,nvarchar
Vendor Management,,vw_NativeReport_SRN_TNM,SRNNumber,varchar
Vendor Management,,vw_NativeReport_SRN_TNM,SowJdNumber,varchar
Vendor Management,,vw_NativeReport_SRN_TNM,TechnicalProposalNumber,varchar
Vendor Management,,vw_NativeReport_SRN_TNM,StatusId,int
Vendor Management,,vw_NativeReport_SRN_TNM,StatusName,varchar
Vendor Management,,vw_NativeReport_SRN_TNM,ResourceNumber,nvarchar
Vendor Management,,vw_NativeReport_SRN_TNM,ResourceName,nvarchar
Vendor Management,,vw_NativeReport_SRN_TNM,ResourceNTID,varchar
Vendor Management,,vw_NativeReport_SRN_TNM,ResourceGroup,nvarchar
Vendor Management,,vw_NativeReport_SRN_TNM,CostCenter,nvarchar
Vendor Management,,vw_NativeReport_SRN_TNM,SowJdType,nvarchar
Vendor Management,,vw_NativeReport_SRN_TNM,OutSourcingType,nvarchar
Vendor Management,,vw_NativeReport_SRN_TNM,SkillSetName,varchar
Vendor Management,,vw_NativeReport_SRN_TNM,GradeName,varchar
Vendor Management,,vw_NativeReport_SRN_TNM,DeliveryManagerName,nvarchar
Vendor Management,,vw_NativeReport_SRN_TNM,DeliveryManagerNTID,varchar
Vendor Management,,vw_NativeReport_SRN_TNM,DeliveryManagerEmail,nvarchar
Vendor Management,,vw_NativeReport_SRN_TNM,PartnerProgramManagerName,nvarchar
Vendor Management,,vw_NativeReport_SRN_TNM,PartnerProgramManagerNTID,varchar
Vendor Management,,vw_NativeReport_SRN_TNM,PartnerProgramManagerEmail,nvarchar
Vendor Management,,vw_NativeReport_SRN_TNM,VendorSAPID,int
Vendor Management,,vw_NativeReport_SRN_TNM,VendorName,nvarchar
Vendor Management,,vw_NativeReport_SRN_TNM,PONumber,nvarchar
Vendor Management,,vw_NativeReport_SRN_TNM,PurchaseOrderLineIteam,int
Vendor Management,,vw_NativeReport_SRN_TNM,UOM,nvarchar
Vendor Management,,vw_NativeReport_SRN_TNM,ResourceNonAvailability,nvarchar
Vendor Management,,vw_NativeReport_SRN_TNM,WorkingDays,nvarchar
Vendor Management,,vw_NativeReport_SRN_TNM,WorkingHours,nvarchar
Vendor Management,,vw_NativeReport_SRN_TNM,EffortPMO,nvarchar
Vendor Management,,vw_NativeReport_SRN_TNM,Cost,nvarchar
Vendor Management,,vw_NativeReport_SRN_TNM,Price,nvarchar
Vendor Management,,vw_NativeReport_SRN_TNM,TotalPOValue,nvarchar
Vendor Management,,vw_NativeReport_SRN_TNM,SRNBlockedValue,nvarchar
Vendor Management,,vw_NativeReport_SRN_TNM,PoBalance,nvarchar
Vendor Management,,vw_NativeReport_SRN_TNM,SRNBlockedQuantity,nvarchar
Vendor Management,,vw_NativeReport_SRN_TNM,BalanceQuantity,nvarchar
Vendor Management,,vw_NativeReport_SRN_TNM,CreatedOn,date
Vendor Management,,vw_NativeReport_SRN_TNM,ResourceDateOfJoining,date
Vendor Management,,vw_NativeReport_SRN_TNM,ResourceContractEndDate,date
Vendor Management,,vw_NativeReport_SRN_TNM,VendorId,uniqueidentifier
Vendor Management,,vw_NativeReport_SRN_TNM,Id,uniqueidentifier
Vendor Management,,vw_NativeReport_SRN_TNM,SoWJdCreatedBy,nvarchar
Vendor Management,,vw_NativeReport_SRN_TNM,SoWSecSpoc,varchar
Vendor Management,,vw_NativeReport_SRN_TNM,sowjdRecordOwner,varchar
Vendor Management,,vw_NativeReport_SRN_TNM,SoWDH,varchar
Vendor Management,,vw_NativeReport_SRN_TNM,SoWBuSpoc,varchar
Vendor Management,,vw_NativeReport_SRN_TNM,srnRecordOwner,varchar
Vendor Management,,vw_NativeReport_SRN_TNM,PMOSecretarySpoc,varchar
Vendor Management,,vw_NativeReport_SRN_TNM,TpRecordOwner,varchar
Vendor Management,,vw_NativeReport_SRN_TNM,ApprovalSecSpoc,varchar
Vendor Management,,vw_NativeReport_SRN_TNM,ApprovalDM,varchar
Vendor Management,,vw_NativeReport_SRN_TNM,ManagedCapacity,nvarchar
Vendor Management,,vw_NativeReport_SRN_TNM,LastUpdatedBy,nvarchar
Vendor Management,,vw_NativeReport_SRN_TNM,LastUpdatedOn,date
Vendor Management,,vw_NativeReport_SRN_TNM,PeriodStart,datetime
Vendor Management,,vw_NativeReport_SRN_TNM,SoWCreatedBy,nvarchar
Vendor Management,,vw_NativeReport_SRN_TNM,MasterSectionSpocNtid,varchar
Vendor Management,,vw_NativeReport_SRN_TNM,MasterDepartmentSpocNtid,varchar
Vendor Management,,vw_NativeReport_SRN_TNM,CompanyId,uniqueidentifier
Vendor Management,,vw_NativeReport_SRN_TNM,CompanyCode,nvarchar
Vendor Management,,vw_NativeReport_SRN_WP,SRNMonth,nvarchar
Vendor Management,,vw_NativeReport_SRN_WP,SRN_ID,uniqueidentifier
Vendor Management,,vw_NativeReport_SRN_WP,TechnicalProposal_ID,uniqueidentifier
Vendor Management,,vw_NativeReport_SRN_WP,SRNNumber,varchar
Vendor Management,,vw_NativeReport_SRN_WP,TechnicalProposalNumber,varchar
Vendor Management,,vw_NativeReport_SRN_WP,SowJdNumber,varchar
Vendor Management,,vw_NativeReport_SRN_WP,TP_Workpackage_ID,uniqueidentifier
Vendor Management,,vw_NativeReport_SRN_WP,NoofActivityDelivered,decimal
Vendor Management,,vw_NativeReport_SRN_WP,Cost,decimal
Vendor Management,,vw_NativeReport_SRN_WP,Price,decimal
Vendor Management,,vw_NativeReport_SRN_WP,ProjectName,varchar
Vendor Management,,vw_NativeReport_SRN_WP,NoofActivityPlanned,int
Vendor Management,,vw_NativeReport_SRN_WP,EstimationPerActivity,decimal
Vendor Management,,vw_NativeReport_SRN_WP,SkillSetName,varchar
Vendor Management,,vw_NativeReport_SRN_WP,GradeName,varchar
Vendor Management,,vw_NativeReport_SRN_WP,PoLineItemId,uniqueidentifier
Vendor Management,,vw_NativeReport_SRN_WP,PoNumber,varchar
Vendor Management,,vw_NativeReport_SRN_WP,SRNBlockedValue,decimal
Vendor Management,,vw_NativeReport_SRN_WP,TotalPoValue,decimal
Vendor Management,,vw_NativeReport_SRN_WP,totalWorkPackageCost,decimal
Vendor Management,,vw_NativeReport_SRN_WP,CreatedOn,date
Vendor Management,,vw_NativeReport_SRN_WP,SRNStatusID,int
Vendor Management,,vw_NativeReport_SRN_WP,status,varchar
Vendor Management,,vw_NativeReport_SRN_WP,CostCenter,nvarchar
Vendor Management,,vw_NativeReport_SRN_WP,GroupName,nvarchar
Vendor Management,,vw_NativeReport_SRN_WP,DeliveryManager,nvarchar
Vendor Management,,vw_NativeReport_SRN_WP,DeliveryManagerNTID,varchar
Vendor Management,,vw_NativeReport_SRN_WP,DeliveryManagerEmail,nvarchar
Vendor Management,,vw_NativeReport_SRN_WP,ApprovalDM,varchar
Vendor Management,,vw_NativeReport_SRN_WP,PartnerProgramManagerName,nvarchar
Vendor Management,,vw_NativeReport_SRN_WP,PartnerProgramManagerNtid,varchar
Vendor Management,,vw_NativeReport_SRN_WP,PartnerProgramManagerEmail,nvarchar
Vendor Management,,vw_NativeReport_SRN_WP,SowJdType,nvarchar
Vendor Management,,vw_NativeReport_SRN_WP,OutSourcingType,nvarchar
Vendor Management,,vw_NativeReport_SRN_WP,VendorName,nvarchar
Vendor Management,,vw_NativeReport_SRN_WP,VendorSAPID,int
Vendor Management,,vw_NativeReport_SRN_WP,VendorId,uniqueidentifier
Vendor Management,,vw_NativeReport_SRN_WP,YTD,decimal
Vendor Management,,vw_NativeReport_SRN_WP,PoBalance,nvarchar
Vendor Management,,vw_NativeReport_SRN_WP,SoWJdCreatedBy,nvarchar
Vendor Management,,vw_NativeReport_SRN_WP,SoWSecSpoc,varchar
Vendor Management,,vw_NativeReport_SRN_WP,sowjdRecordOwner,varchar
Vendor Management,,vw_NativeReport_SRN_WP,SoWDH,varchar
Vendor Management,,vw_NativeReport_SRN_WP,SoWBuSpoc,varchar
Vendor Management,,vw_NativeReport_SRN_WP,srnRecordOwner,varchar
Vendor Management,,vw_NativeReport_SRN_WP,PMOSecretarySpoc,varchar
